,date,sales,store_nbr
157,2013-06-07,17207.281998,47.0
158,2013-06-08,22610.652002000003,47.0
159,2013-06-09,28492.7171,47.0
160,2013-06-10,15807.61697,47.0
161,2013-06-11,11626.31602,47.0
162,2013-06-12,13945.27403,47.0
163,2013-06-13,11500.620981,47.0
164,2013-06-14,15623.72097,47.0
165,2013-06-15,23939.2,47.0
166,2013-06-16,22881.73698,47.0
167,2013-06-17,16670.54,47.0
168,2013-06-18,15129.82496,47.0
169,2013-06-19,13989.95197,47.0
170,2013-06-20,13237.852002,47.0
171,2013-06-21,14621.861997,47.0
172,2013-06-22,21257.26902,47.0
173,2013-06-23,26829.316,47.0
174,2013-06-24,14469.011002,47.0
175,2013-06-25,12595.38897,47.0
176,2013-06-26,12111.058002,47.0
177,2013-06-27,10279.394,47.0
178,2013-06-28,14282.801963,47.0
179,2013-06-29,24232.82303,47.0
180,2013-06-30,29313.85,47.0
181,2013-07-01,18253.11402,47.0
182,2013-07-02,16583.03599,47.0
183,2013-07-03,16846.91902,47.0
184,2013-07-04,12361.885,47.0
185,2013-07-05,15538.514,47.0
186,2013-07-06,20729.472999999998,47.0
187,2013-07-07,26361.483079999998,47.0
188,2013-07-08,15752.67601,47.0
189,2013-07-09,13136.061,47.0
190,2013-07-10,13204.121997,47.0
191,2013-07-11,11107.631000000001,47.0
192,2013-07-12,13261.689,47.0
193,2013-07-13,17708.642,47.0
194,2013-07-14,22137.72503,47.0
195,2013-07-15,15201.867,47.0
196,2013-07-16,13977.306,47.0
197,2013-07-17,14509.526969999999,47.0
198,2013-07-18,11418.42898,47.0
199,2013-07-19,13875.91,47.0
200,2013-07-20,19884.728,47.0
201,2013-07-21,20729.87502,47.0
202,2013-07-22,15213.141,47.0
203,2013-07-23,14236.176004,47.0
204,2013-07-24,13505.462,47.0
205,2013-07-25,11712.734,47.0
206,2013-07-26,13279.88997,47.0
207,2013-07-27,19409.527000000002,47.0
208,2013-07-28,21006.983,47.0
209,2013-07-29,14431.173999999999,47.0
210,2013-07-30,12987.671,47.0
211,2013-07-31,15425.294,47.0
212,2013-08-01,19970.731998,47.0
213,2013-08-02,17795.19705,47.0
214,2013-08-03,23533.185,47.0
215,2013-08-04,25503.15498,47.0
216,2013-08-05,17284.664,47.0
217,2013-08-06,14603.107,47.0
218,2013-08-07,14089.27,47.0
219,2013-08-08,11798.651,47.0
220,2013-08-09,14197.15098,47.0
221,2013-08-10,17943.21002,47.0
222,2013-08-11,19985.319020000003,47.0
223,2013-08-12,14954.25799,47.0
224,2013-08-13,12975.36797,47.0
225,2013-08-14,12388.607,47.0
226,2013-08-15,12219.64198,47.0
227,2013-08-16,15444.374,47.0
228,2013-08-17,19376.351984,47.0
229,2013-08-18,21582.84,47.0
230,2013-08-19,14799.639995000001,47.0
231,2013-08-20,14225.39903,47.0
232,2013-08-21,14095.59597,47.0
233,2013-08-22,11807.927,47.0
234,2013-08-23,14715.01301,47.0
235,2013-08-24,17876.181,47.0
236,2013-08-25,20750.829005,47.0
237,2013-08-26,13973.61796,47.0
238,2013-08-27,13027.788,47.0
239,2013-08-28,12807.55,47.0
240,2013-08-29,12793.937,47.0
241,2013-08-30,16075.529999999999,47.0
242,2013-08-31,24810.62602,47.0
243,2013-09-01,35352.087,47.0
244,2013-09-02,22366.64697,47.0
245,2013-09-03,18481.096,47.0
246,2013-09-04,19497.792,47.0
247,2013-09-05,14927.681990000001,47.0
248,2013-09-06,14715.339,47.0
249,2013-09-07,27389.2271,47.0
250,2013-09-08,32770.276,47.0
251,2013-09-09,15868.171,47.0
252,2013-09-10,13010.855950000001,47.0
253,2013-09-11,14879.02302,47.0
254,2013-09-12,10293.59602,47.0
255,2013-09-13,15260.008989999998,47.0
256,2013-09-14,24224.702980000002,47.0
257,2013-09-15,29146.43,47.0
258,2013-09-16,16532.551,47.0
259,2013-09-17,12996.04702,47.0
260,2013-09-18,13780.450002000001,47.0
261,2013-09-19,12394.93002,47.0
262,2013-09-20,15146.504,47.0
263,2013-09-21,24437.042,47.0
264,2013-09-22,27893.00499,47.0
265,2013-09-23,16919.469,47.0
266,2013-09-24,12879.534,47.0
267,2013-09-25,13444.665,47.0
268,2013-09-26,10597.398000000001,47.0
269,2013-09-27,14483.808,47.0
270,2013-09-28,24761.762020000002,47.0
271,2013-09-29,30672.202004,47.0
272,2013-09-30,16653.674030000002,47.0
273,2013-10-01,21564.786,47.0
274,2013-10-02,19555.04,47.0
275,2013-10-03,15706.553,47.0
276,2013-10-04,18630.254,47.0
277,2013-10-05,29300.593996,47.0
278,2013-10-06,32671.96,47.0
279,2013-10-07,16670.652000000002,47.0
280,2013-10-08,13427.752,47.0
281,2013-10-09,13675.42,47.0
282,2013-10-10,12259.83802,47.0
283,2013-10-11,21176.459,47.0
284,2013-10-12,22576.506999999998,47.0
285,2013-10-13,26087.24308,47.0
286,2013-10-14,14227.01101,47.0
287,2013-10-15,11687.009,47.0
288,2013-10-16,15923.625,47.0
289,2013-10-17,13888.453,47.0
290,2013-10-18,15892.97401,47.0
291,2013-10-19,26110.169993,47.0
292,2013-10-20,31108.237999999998,47.0
293,2013-10-21,14783.958999999999,47.0
294,2013-10-22,13750.92097,47.0
295,2013-10-23,14761.71898,47.0
296,2013-10-24,11436.662999,47.0
297,2013-10-25,14678.75503,47.0
298,2013-10-26,22549.51107,47.0
299,2013-10-27,28966.946,47.0
300,2013-10-28,14373.479,47.0
301,2013-10-29,13181.371,47.0
302,2013-10-30,14480.053,47.0
303,2013-10-31,13424.247019999999,47.0
304,2013-11-01,19524.878,47.0
305,2013-11-02,30233.426,47.0
306,2013-11-03,35955.7661,47.0
307,2013-11-04,19614.648999999998,47.0
308,2013-11-05,17835.206,47.0
309,2013-11-06,17474.788,47.0
310,2013-11-07,13870.631998,47.0
311,2013-11-08,16743.234,47.0
312,2013-11-09,29117.047,47.0
313,2013-11-10,34260.33202,47.0
314,2013-11-11,17892.374,47.0
315,2013-11-12,14113.68603,47.0
316,2013-11-13,14702.787,47.0
317,2013-11-14,12263.231,47.0
318,2013-11-15,16996.656,47.0
319,2013-11-16,27322.4251,47.0
320,2013-11-17,34180.793,47.0
321,2013-11-18,16722.153,47.0
322,2013-11-19,15684.76203,47.0
323,2013-11-20,16726.965,47.0
324,2013-11-21,12990.466,47.0
325,2013-11-22,16786.222999999998,47.0
326,2013-11-23,26529.904,47.0
327,2013-11-24,32788.92198,47.0
328,2013-11-25,16820.349000000002,47.0
329,2013-11-26,14496.928,47.0
330,2013-11-27,15338.375,47.0
331,2013-11-28,13744.198,47.0
332,2013-11-29,17416.367998,47.0
333,2013-11-30,27531.332000000002,47.0
334,2013-12-01,40447.04398,47.0
335,2013-12-02,24144.176,47.0
336,2013-12-03,20931.609997,47.0
337,2013-12-04,18546.19299,47.0
338,2013-12-05,15320.81903,47.0
339,2013-12-06,24199.644,47.0
340,2013-12-07,28558.471996,47.0
341,2013-12-08,32945.151996,47.0
342,2013-12-09,23119.541,47.0
343,2013-12-10,17486.94502,47.0
344,2013-12-11,20706.856,47.0
345,2013-12-12,16886.49899,47.0
346,2013-12-13,22126.75297,47.0
347,2013-12-14,27845.05498,47.0
348,2013-12-15,34693.651,47.0
349,2013-12-16,23320.41588,47.0
350,2013-12-17,23601.539,47.0
351,2013-12-18,22807.27904,47.0
352,2013-12-19,23581.3031,47.0
353,2013-12-20,24239.6,47.0
354,2013-12-21,32716.54,47.0
355,2013-12-22,38113.80387,47.0
356,2013-12-23,37791.275,47.0
357,2013-12-24,25534.421000000002,47.0
358,2013-12-25,25534.421000000002,47.0
359,2013-12-26,20916.29804,47.0
360,2013-12-27,22313.3151,47.0
361,2013-12-28,27106.58302,47.0
362,2013-12-29,26206.4579,47.0
363,2013-12-30,31353.8739,47.0
364,2013-12-31,21008.31698,47.0
365,2014-01-01,0.0,47.0
366,2014-01-02,43405.837,47.0
367,2014-01-03,36500.3828,47.0
368,2014-01-04,54808.62298,47.0
369,2014-01-05,58730.1569,47.0
370,2014-01-06,30237.27402,47.0
371,2014-01-07,27259.868,47.0
372,2014-01-08,33291.80902,47.0
373,2014-01-09,23238.542,47.0
374,2014-01-10,25493.59782,47.0
375,2014-01-11,43274.513999999996,47.0
376,2014-01-12,52484.2151,47.0
377,2014-01-13,24980.148,47.0
378,2014-01-14,22088.841,47.0
379,2014-01-15,27310.179,47.0
380,2014-01-16,23386.86103,47.0
381,2014-01-17,27283.103600000002,47.0
382,2014-01-18,41079.389,47.0
383,2014-01-19,52591.426,47.0
384,2014-01-20,24974.798000000003,47.0
385,2014-01-21,23530.5283,47.0
386,2014-01-22,27188.75257,47.0
387,2014-01-23,21393.979,47.0
388,2014-01-24,26957.7746,47.0
389,2014-01-25,40476.7,47.0
390,2014-01-26,48176.556975,47.0
391,2014-01-27,25969.336,47.0
392,2014-01-28,19484.708,47.0
393,2014-01-29,22433.62101,47.0
394,2014-01-30,20694.963,47.0
395,2014-01-31,28095.991,47.0
396,2014-02-01,32985.017,47.0
397,2014-02-02,32398.072,47.0
398,2014-02-03,20861.966959999998,47.0
399,2014-02-04,17234.974000000002,47.0
400,2014-02-05,17883.082,47.0
401,2014-02-06,15542.81,47.0
402,2014-02-07,17893.7638,47.0
403,2014-02-08,25961.690000000002,47.0
404,2014-02-09,27095.566,47.0
405,2014-02-10,18009.672,47.0
406,2014-02-11,15506.734,47.0
407,2014-02-12,18288.159,47.0
408,2014-02-13,14834.280999999999,47.0
409,2014-02-14,16521.631298,47.0
410,2014-02-15,26791.218,47.0
411,2014-02-16,34757.6171,47.0
412,2014-02-17,19193.657,47.0
413,2014-02-18,16001.009,47.0
414,2014-02-19,16106.87601,47.0
415,2014-02-20,15433.008002,47.0
416,2014-02-21,17619.9474,47.0
417,2014-02-22,29251.913,47.0
418,2014-02-23,27060.112004000002,47.0
419,2014-02-24,17709.208,47.0
420,2014-02-25,14526.511998,47.0
421,2014-02-26,15153.641,47.0
422,2014-02-27,13334.097,47.0
423,2014-02-28,18889.021399999998,47.0
424,2014-03-01,45196.922999999995,47.0
425,2014-03-02,36020.279968,47.0
426,2014-03-03,38431.9088,47.0
427,2014-03-04,47420.929000000004,47.0
428,2014-03-05,34746.534,47.0
429,2014-03-06,27564.96,47.0
430,2014-03-07,28251.0381,47.0
431,2014-03-08,39165.624,47.0
432,2014-03-09,57066.031,47.0
433,2014-03-10,27626.398999999998,47.0
434,2014-03-11,23804.25101,47.0
435,2014-03-12,26219.7028,47.0
436,2014-03-13,19887.559,47.0
437,2014-03-14,24494.0878,47.0
438,2014-03-15,36062.754,47.0
439,2014-03-16,58843.062,47.0
440,2014-03-17,27181.300199999998,47.0
441,2014-03-18,22050.499,47.0
442,2014-03-19,28054.468,47.0
443,2014-03-20,23613.067,47.0
444,2014-03-21,27890.2453,47.0
445,2014-03-22,40103.36376,47.0
446,2014-03-23,51937.211,47.0
447,2014-03-24,26892.181969999998,47.0
448,2014-03-25,23186.46217,47.0
449,2014-03-26,26066.2557,47.0
450,2014-03-27,21454.45,47.0
451,2014-03-28,26588.5674,47.0
452,2014-03-29,46009.153999999995,47.0
453,2014-03-30,54062.004,47.0
454,2014-03-31,30765.07903,47.0
455,2014-04-01,22823.528,47.0
456,2014-04-02,21434.886,47.0
457,2014-04-03,17088.74798,47.0
458,2014-04-04,21083.2032,47.0
459,2014-04-05,33554.05902,47.0
460,2014-04-06,39403.563,47.0
461,2014-04-07,20223.903998,47.0
462,2014-04-08,17079.65101,47.0
463,2014-04-09,18163.07797,47.0
464,2014-04-10,14727.114012,47.0
465,2014-04-11,17987.1535,47.0
466,2014-04-12,27743.395014,47.0
467,2014-04-13,31652.18398,47.0
468,2014-04-14,18043.364,47.0
469,2014-04-15,17162.655998000002,47.0
470,2014-04-16,19592.603,47.0
471,2014-04-17,18719.842,47.0
472,2014-04-18,22851.59679,47.0
473,2014-04-19,27518.728000000003,47.0
474,2014-04-20,33110.63102,47.0
475,2014-04-21,20160.809974,47.0
476,2014-04-22,16312.439,47.0
477,2014-04-23,18037.46801,47.0
478,2014-04-24,14343.351999999999,47.0
479,2014-04-25,17259.8233,47.0
480,2014-04-26,26766.711020000002,47.0
481,2014-04-27,35858.78501,47.0
482,2014-04-28,16454.045998,47.0
483,2014-04-29,15073.902999999998,47.0
484,2014-04-30,17396.769,47.0
485,2014-05-01,32446.882104,47.0
486,2014-05-02,23893.9148,47.0
487,2014-05-03,33634.428,47.0
488,2014-05-04,36718.529,47.0
489,2014-05-05,20875.84796,47.0
490,2014-05-06,18167.07004,47.0
491,2014-05-07,18970.086,47.0
492,2014-05-08,15204.925,47.0
493,2014-05-09,19446.70669,47.0
494,2014-05-10,30233.5989,47.0
495,2014-05-11,24509.518,47.0
496,2014-05-12,17093.18204,47.0
497,2014-05-13,17801.229,47.0
498,2014-05-14,17769.92305,47.0
499,2014-05-15,14262.48,47.0
500,2014-05-16,20262.20048,47.0
501,2014-05-17,28719.065000000002,47.0
502,2014-05-18,35318.256,47.0
503,2014-05-19,18400.728,47.0
504,2014-05-20,17196.523999999998,47.0
505,2014-05-21,16445.36,47.0
506,2014-05-22,13847.189,47.0
507,2014-05-23,17780.614,47.0
508,2014-05-24,28651.46998,47.0
509,2014-05-25,32916.649000000005,47.0
510,2014-05-26,18311.42501,47.0
511,2014-05-27,15386.226999999999,47.0
512,2014-05-28,16524.594,47.0
513,2014-05-29,13109.168000000001,47.0
514,2014-05-30,19673.4438,47.0
515,2014-05-31,30129.553,47.0
516,2014-06-01,36669.37811,47.0
517,2014-06-02,25399.78,47.0
518,2014-06-03,20496.445,47.0
519,2014-06-04,20265.266,47.0
520,2014-06-05,16181.009,47.0
521,2014-06-06,20356.5605,47.0
522,2014-06-07,28436.36402,47.0
523,2014-06-08,35525.59092,47.0
524,2014-06-09,19153.417,47.0
525,2014-06-10,16057.98499,47.0
526,2014-06-11,17790.327096,47.0
527,2014-06-12,14194.483,47.0
528,2014-06-13,21228.897216,47.0
529,2014-06-14,33806.172,47.0
530,2014-06-15,22193.967,47.0
531,2014-06-16,21729.27702,47.0
532,2014-06-17,19117.047,47.0
533,2014-06-18,19058.258,47.0
534,2014-06-19,15086.436010000001,47.0
535,2014-06-20,17922.122704,47.0
536,2014-06-21,28103.842,47.0
537,2014-06-22,33075.36898,47.0
538,2014-06-23,19243.034,47.0
539,2014-06-24,15893.596,47.0
540,2014-06-25,16561.278003,47.0
541,2014-06-26,14451.412,47.0
542,2014-06-27,18765.9937,47.0
543,2014-06-28,26484.211020000002,47.0
544,2014-06-29,32253.551,47.0
545,2014-06-30,20268.131,47.0
546,2014-07-01,35219.704,47.0
547,2014-07-02,36850.41,47.0
548,2014-07-03,29050.435,47.0
549,2014-07-04,30950.769999999997,47.0
550,2014-07-05,45011.45,47.0
551,2014-07-06,53539.36891,47.0
552,2014-07-07,31468.499,47.0
553,2014-07-08,20222.674,47.0
554,2014-07-09,30729.55798,47.0
555,2014-07-10,22680.804,47.0
556,2014-07-11,28728.405,47.0
557,2014-07-12,38521.64098,47.0
558,2014-07-13,40440.22599,47.0
559,2014-07-14,28716.010000000002,47.0
560,2014-07-15,26965.654000000002,47.0
561,2014-07-16,31148.195,47.0
562,2014-07-17,24010.463,47.0
563,2014-07-18,27258.01098,47.0
564,2014-07-19,37071.343029999996,47.0
565,2014-07-20,43262.69402,47.0
566,2014-07-21,29431.171000000002,47.0
567,2014-07-22,25055.947,47.0
568,2014-07-23,29067.292999999998,47.0
569,2014-07-24,22574.23402,47.0
570,2014-07-25,25814.9241,47.0
571,2014-07-26,33974.59798,47.0
572,2014-07-27,39803.706000000006,47.0
573,2014-07-28,27160.909,47.0
574,2014-07-29,21500.886,47.0
575,2014-07-30,33158.63401,47.0
576,2014-07-31,25735.004998,47.0
577,2014-08-01,23679.67297,47.0
578,2014-08-02,28490.61501,47.0
579,2014-08-03,30737.743000000002,47.0
580,2014-08-04,23638.274,47.0
581,2014-08-05,19798.091,47.0
582,2014-08-06,20035.047,47.0
583,2014-08-07,15825.02802,47.0
584,2014-08-08,18942.436,47.0
585,2014-08-09,23508.4541,47.0
586,2014-08-10,26228.601,47.0
587,2014-08-11,18986.742,47.0
588,2014-08-12,12681.097998000001,47.0
589,2014-08-13,16878.36399,47.0
590,2014-08-14,15674.48403,47.0
591,2014-08-15,19011.201,47.0
592,2014-08-16,24270.142045,47.0
593,2014-08-17,28865.856,47.0
594,2014-08-18,20160.05797,47.0
595,2014-08-19,16508.32303,47.0
596,2014-08-20,18583.92597,47.0
597,2014-08-21,15659.688999999998,47.0
598,2014-08-22,17637.05039,47.0
599,2014-08-23,24136.472999999998,47.0
600,2014-08-24,26406.123,47.0
601,2014-08-25,17974.413,47.0
602,2014-08-26,15441.725999999999,47.0
603,2014-08-27,17458.942,47.0
604,2014-08-28,15377.004002,47.0
605,2014-08-29,19232.28001,47.0
606,2014-08-30,27225.981096000003,47.0
607,2014-08-31,35998.350005,47.0
608,2014-09-01,42963.018,47.0
609,2014-09-02,36087.353,47.0
610,2014-09-03,35916.1789,47.0
611,2014-09-04,26244.105,47.0
612,2014-09-05,31116.66602,47.0
613,2014-09-06,47070.348,47.0
614,2014-09-07,57376.1,47.0
615,2014-09-08,32625.123809999997,47.0
616,2014-09-09,25449.748,47.0
617,2014-09-10,28916.09,47.0
618,2014-09-11,21293.30001,47.0
619,2014-09-12,26330.367,47.0
620,2014-09-13,38577.958,47.0
621,2014-09-14,48205.498,47.0
622,2014-09-15,28210.731024,47.0
623,2014-09-16,28320.68097,47.0
624,2014-09-17,29563.478,47.0
625,2014-09-18,21534.737,47.0
626,2014-09-19,27271.432,47.0
627,2014-09-20,39346.214980000004,47.0
628,2014-09-21,51952.46,47.0
629,2014-09-22,26451.132,47.0
630,2014-09-23,25622.528,47.0
631,2014-09-24,26963.77,47.0
632,2014-09-25,21702.044002,47.0
633,2014-09-26,24419.164,47.0
634,2014-09-27,40883.02398,47.0
635,2014-09-28,50622.8729,47.0
636,2014-09-29,27273.876,47.0
637,2014-09-30,27427.89,47.0
638,2014-10-01,39421.915,47.0
639,2014-10-02,30812.052,47.0
640,2014-10-03,33369.286,47.0
641,2014-10-04,46519.370004,47.0
642,2014-10-05,54465.1199,47.0
643,2014-10-06,30800.527000000002,47.0
644,2014-10-07,26791.811,47.0
645,2014-10-08,28897.44,47.0
646,2014-10-09,20894.516,47.0
647,2014-10-10,35454.8299,47.0
648,2014-10-11,39618.717000000004,47.0
649,2014-10-12,44600.91198,47.0
650,2014-10-13,26194.604,47.0
651,2014-10-14,22681.159,47.0
652,2014-10-15,28983.926,47.0
653,2014-10-16,25120.155,47.0
654,2014-10-17,27877.47599,47.0
655,2014-10-18,42516.462,47.0
656,2014-10-19,53509.388,47.0
657,2014-10-20,29045.35097,47.0
658,2014-10-21,25238.34903,47.0
659,2014-10-22,27279.266,47.0
660,2014-10-23,22798.707,47.0
661,2014-10-24,25499.902000000002,47.0
662,2014-10-25,38573.046,47.0
663,2014-10-26,50346.204,47.0
664,2014-10-27,25488.544004,47.0
665,2014-10-28,22384.049010000002,47.0
666,2014-10-29,27482.08801,47.0
667,2014-10-30,18966.221,47.0
668,2014-10-31,26762.137,47.0
669,2014-11-01,43783.3499,47.0
670,2014-11-02,39632.421205,47.0
671,2014-11-03,59148.7329,47.0
672,2014-11-04,32444.741,47.0
673,2014-11-05,35443.76397,47.0
674,2014-11-06,26823.533,47.0
675,2014-11-07,29102.298000000003,47.0
676,2014-11-08,41913.984976,47.0
677,2014-11-09,54819.6861,47.0
678,2014-11-10,28447.61701,47.0
679,2014-11-11,24808.111,47.0
680,2014-11-12,26146.359,47.0
681,2014-11-13,20027.584000000003,47.0
682,2014-11-14,26055.355,47.0
683,2014-11-15,39490.277,47.0
684,2014-11-16,56346.237,47.0
685,2014-11-17,29805.052,47.0
686,2014-11-18,23987.273999999998,47.0
687,2014-11-19,27342.304,47.0
688,2014-11-20,23416.39399,47.0
689,2014-11-21,27587.197,47.0
690,2014-11-22,39571.604,47.0
691,2014-11-23,45345.061,47.0
692,2014-11-24,28017.233004,47.0
693,2014-11-25,24454.817,47.0
694,2014-11-26,28126.552,47.0
695,2014-11-27,21033.127,47.0
696,2014-11-28,28748.063,47.0
697,2014-11-29,45103.509099999996,47.0
698,2014-11-30,58803.926,47.0
699,2014-12-01,38715.82898,47.0
700,2014-12-02,34457.15802,47.0
701,2014-12-03,36609.49,47.0
702,2014-12-04,28302.128969999998,47.0
703,2014-12-05,30055.40599,47.0
704,2014-12-06,44075.807,47.0
705,2014-12-07,60781.83797,47.0
706,2014-12-08,35160.97398,47.0
707,2014-12-09,33285.78499,47.0
708,2014-12-10,33904.5592,47.0
709,2014-12-11,28724.486,47.0
710,2014-12-12,31709.031,47.0
711,2014-12-13,43358.295,47.0
712,2014-12-14,55306.8815,47.0
713,2014-12-15,37676.842000000004,47.0
714,2014-12-16,35210.299996,47.0
715,2014-12-17,38992.41804,47.0
716,2014-12-18,30476.529997999998,47.0
717,2014-12-19,34452.669,47.0
718,2014-12-20,47085.346005,47.0
719,2014-12-21,55106.859005,47.0
720,2014-12-22,47316.691,47.0
721,2014-12-23,46767.83500000001,47.0
722,2014-12-24,37714.771049999996,47.0
723,2014-12-25,37714.771049999996,47.0
724,2014-12-26,54313.778900000005,47.0
725,2014-12-27,38129.456,47.0
726,2014-12-28,39534.697,47.0
727,2014-12-29,38366.30897,47.0
728,2014-12-30,41978.2141,47.0
729,2014-12-31,34188.828018,47.0
730,2015-01-01,0.0,47.0
731,2015-01-02,35924.93,47.0
732,2015-01-03,35455.926999999996,47.0
733,2015-01-04,41906.42798,47.0
734,2015-01-05,28239.79301,47.0
735,2015-01-06,22935.811996,47.0
736,2015-01-07,24081.90199,47.0
737,2015-01-08,18648.25502,47.0
738,2015-01-09,21237.469100000002,47.0
739,2015-01-10,29311.665,47.0
