,date,sales,store_nbr
110,2013-04-21,29890.33,45.0
111,2013-04-22,16395.014,45.0
112,2013-04-23,12447.175,45.0
113,2013-04-24,15059.85397,45.0
114,2013-04-25,10902.166998,45.0
115,2013-04-26,14122.338,45.0
116,2013-04-27,23927.63,45.0
117,2013-04-28,29760.22798,45.0
118,2013-04-29,14812.022,45.0
119,2013-04-30,14728.921,45.0
120,2013-05-01,28011.752,45.0
121,2013-05-02,15392.93598,45.0
122,2013-05-03,19072.97,45.0
123,2013-05-04,29293.942000000003,45.0
124,2013-05-05,32010.69598,45.0
125,2013-05-06,17445.14298,45.0
126,2013-05-07,13835.559000000001,45.0
127,2013-05-08,15905.72802,45.0
128,2013-05-09,12544.316998,45.0
129,2013-05-10,17467.755996,45.0
130,2013-05-11,25797.202,45.0
131,2013-05-12,19880.456,45.0
132,2013-05-13,16952.56898,45.0
133,2013-05-14,13672.93504,45.0
134,2013-05-15,15766.990020000001,45.0
135,2013-05-16,13787.46,45.0
136,2013-05-17,17578.917,45.0
137,2013-05-18,24853.524980000002,45.0
138,2013-05-19,28918.202980000002,45.0
139,2013-05-20,15976.70297,45.0
140,2013-05-21,12502.181,45.0
141,2013-05-22,15760.925,45.0
142,2013-05-23,12490.33902,45.0
143,2013-05-24,23363.43003,45.0
144,2013-05-25,22091.177996,45.0
145,2013-05-26,24722.243000000002,45.0
146,2013-05-27,14774.918,45.0
147,2013-05-28,12585.041000000001,45.0
148,2013-05-29,13675.147990000001,45.0
149,2013-05-30,12368.91898,45.0
150,2013-05-31,17910.735,45.0
151,2013-06-01,30180.1901,45.0
152,2013-06-02,35777.247,45.0
153,2013-06-03,20641.56901,45.0
154,2013-06-04,17323.421029999998,45.0
155,2013-06-05,18287.869996,45.0
156,2013-06-06,14159.743,45.0
157,2013-06-07,18995.456,45.0
158,2013-06-08,24991.035,45.0
159,2013-06-09,29386.809999999998,45.0
160,2013-06-10,15548.097,45.0
161,2013-06-11,11472.393,45.0
162,2013-06-12,15428.119002,45.0
163,2013-06-13,13037.03603,45.0
164,2013-06-14,17911.272017,45.0
165,2013-06-15,27294.877,45.0
166,2013-06-16,22606.977980000003,45.0
167,2013-06-17,18473.067,45.0
168,2013-06-18,15276.536970000001,45.0
169,2013-06-19,15401.52003,45.0
170,2013-06-20,12363.982001,45.0
171,2013-06-21,16902.435,45.0
172,2013-06-22,22307.58005,45.0
173,2013-06-23,29861.046000000002,45.0
174,2013-06-24,16215.161,45.0
175,2013-06-25,12748.986,45.0
176,2013-06-26,14864.975,45.0
177,2013-06-27,11132.615,45.0
178,2013-06-28,15973.721000000001,45.0
179,2013-06-29,26233.7341,45.0
180,2013-06-30,30656.909,45.0
181,2013-07-01,21640.03798,45.0
182,2013-07-02,17892.88802,45.0
183,2013-07-03,17871.23302,45.0
184,2013-07-04,14262.17299,45.0
185,2013-07-05,19483.886,45.0
186,2013-07-06,25050.408,45.0
187,2013-07-07,27026.028019999998,45.0
188,2013-07-08,17256.943004,45.0
189,2013-07-09,14084.394002000001,45.0
190,2013-07-10,15816.655999999999,45.0
191,2013-07-11,11407.178960000001,45.0
192,2013-07-12,15778.160996,45.0
193,2013-07-13,21514.074,45.0
194,2013-07-14,24385.40303,45.0
195,2013-07-15,16916.455,45.0
196,2013-07-16,15169.107,45.0
197,2013-07-17,15180.009,45.0
198,2013-07-18,13740.536,45.0
199,2013-07-19,16088.601999999999,45.0
200,2013-07-20,23008.57497,45.0
201,2013-07-21,23686.929,45.0
202,2013-07-22,15690.00003,45.0
203,2013-07-23,14294.502,45.0
204,2013-07-24,15561.817,45.0
205,2013-07-25,12970.16697,45.0
206,2013-07-26,16182.267,45.0
207,2013-07-27,21441.864,45.0
208,2013-07-28,24436.754,45.0
209,2013-07-29,16070.653,45.0
210,2013-07-30,13986.404,45.0
211,2013-07-31,16361.853026,45.0
212,2013-08-01,17445.609,45.0
213,2013-08-02,20417.336,45.0
214,2013-08-03,25701.631,45.0
215,2013-08-04,28630.90098,45.0
216,2013-08-05,20032.436,45.0
217,2013-08-06,15645.831,45.0
218,2013-08-07,15598.44502,45.0
219,2013-08-08,12835.772,45.0
220,2013-08-09,16408.67398,45.0
221,2013-08-10,20979.175,45.0
222,2013-08-11,22924.728,45.0
223,2013-08-12,15886.66597,45.0
224,2013-08-13,13863.658,45.0
225,2013-08-14,15673.948,45.0
226,2013-08-15,13787.865,45.0
227,2013-08-16,18062.80498,45.0
228,2013-08-17,22757.32101,45.0
229,2013-08-18,23625.577100000002,45.0
230,2013-08-19,16447.341,45.0
231,2013-08-20,14502.479,45.0
232,2013-08-21,15225.56,45.0
233,2013-08-22,12689.233,45.0
234,2013-08-23,17014.376,45.0
235,2013-08-24,20907.496,45.0
236,2013-08-25,23427.234,45.0
237,2013-08-26,16237.768,45.0
238,2013-08-27,13862.814,45.0
239,2013-08-28,15396.77598,45.0
240,2013-08-29,13581.617,45.0
241,2013-08-30,18361.33,45.0
242,2013-08-31,27777.53502,45.0
243,2013-09-01,35196.208,45.0
244,2013-09-02,23891.008,45.0
245,2013-09-03,19372.790004000002,45.0
246,2013-09-04,19963.61,45.0
247,2013-09-05,14572.494999999999,45.0
248,2013-09-06,16334.527,45.0
249,2013-09-07,25799.650999999998,45.0
250,2013-09-08,31812.14904,45.0
251,2013-09-09,18258.961,45.0
252,2013-09-10,13267.59698,45.0
253,2013-09-11,14706.185000000001,45.0
254,2013-09-12,11859.771,45.0
255,2013-09-13,15945.77202,45.0
256,2013-09-14,25260.258,45.0
257,2013-09-15,29434.121,45.0
258,2013-09-16,18000.45496,45.0
259,2013-09-17,13938.996005,45.0
260,2013-09-18,11725.36,45.0
261,2013-09-19,11310.309000000001,45.0
262,2013-09-20,17409.952989999998,45.0
263,2013-09-21,23706.4919,45.0
264,2013-09-22,26875.376,45.0
265,2013-09-23,16502.30899,45.0
266,2013-09-24,13537.06795,45.0
267,2013-09-25,14868.798999999999,45.0
268,2013-09-26,11303.36601,45.0
269,2013-09-27,16892.720999999998,45.0
270,2013-09-28,25332.1459,45.0
271,2013-09-29,30885.415999999997,45.0
272,2013-09-30,17912.60799,45.0
273,2013-10-01,20664.58903,45.0
274,2013-10-02,19785.91502,45.0
275,2013-10-03,14519.27,45.0
276,2013-10-04,19957.977,45.0
277,2013-10-05,28087.148,45.0
278,2013-10-06,32507.750979999997,45.0
279,2013-10-07,17077.075,45.0
280,2013-10-08,15145.54303,45.0
281,2013-10-09,14369.07901,45.0
282,2013-10-10,12366.379,45.0
283,2013-10-11,21895.889,45.0
284,2013-10-12,23249.23102,45.0
285,2013-10-13,25891.354003,45.0
286,2013-10-14,16313.976,45.0
287,2013-10-15,12142.135998,45.0
288,2013-10-16,16718.765,45.0
289,2013-10-17,13912.256010000001,45.0
290,2013-10-18,16396.979,45.0
291,2013-10-19,25410.259,45.0
292,2013-10-20,29837.96398,45.0
293,2013-10-21,15701.68697,45.0
294,2013-10-22,13224.188,45.0
295,2013-10-23,14379.41601,45.0
296,2013-10-24,12002.297,45.0
297,2013-10-25,17065.173,45.0
298,2013-10-26,24130.53998,45.0
299,2013-10-27,29873.0501,45.0
300,2013-10-28,16790.943002,45.0
301,2013-10-29,12857.265,45.0
302,2013-10-30,14765.266002,45.0
303,2013-10-31,12660.875,45.0
304,2013-11-01,21799.667004000003,45.0
305,2013-11-02,29197.016004,45.0
306,2013-11-03,35338.893,45.0
307,2013-11-04,21675.2,45.0
308,2013-11-05,18104.94397,45.0
309,2013-11-06,20748.714,45.0
310,2013-11-07,14639.696,45.0
311,2013-11-08,18988.521,45.0
312,2013-11-09,27119.106,45.0
313,2013-11-10,34195.820098,45.0
314,2013-11-11,18525.91703,45.0
315,2013-11-12,15067.28099,45.0
316,2013-11-13,15585.092,45.0
317,2013-11-14,13223.115001999999,45.0
318,2013-11-15,17740.451979999998,45.0
319,2013-11-16,28037.302,45.0
320,2013-11-17,34405.144,45.0
321,2013-11-18,18606.175,45.0
322,2013-11-19,14425.11,45.0
323,2013-11-20,18090.419,45.0
324,2013-11-21,12635.548999999999,45.0
325,2013-11-22,18067.668998,45.0
326,2013-11-23,25671.45,45.0
327,2013-11-24,31521.326999999997,45.0
328,2013-11-25,17333.904,45.0
329,2013-11-26,13764.06901,45.0
330,2013-11-27,15480.905999999999,45.0
331,2013-11-28,13685.759,45.0
332,2013-11-29,18774.872,45.0
333,2013-11-30,29736.7549,45.0
334,2013-12-01,41950.928,45.0
335,2013-12-02,25444.511,45.0
336,2013-12-03,18608.79099,45.0
337,2013-12-04,19634.00102,45.0
338,2013-12-05,14412.892,45.0
339,2013-12-06,26922.589,45.0
340,2013-12-07,27314.027000000002,45.0
341,2013-12-08,34383.820999999996,45.0
342,2013-12-09,18676.797,45.0
343,2013-12-10,18470.46797,45.0
344,2013-12-11,20494.629,45.0
345,2013-12-12,16094.301,45.0
346,2013-12-13,25620.08395,45.0
347,2013-12-14,28377.44702,45.0
348,2013-12-15,37269.9789,45.0
349,2013-12-16,24648.31493,45.0
350,2013-12-17,24165.908004,45.0
351,2013-12-18,27808.313000000002,45.0
352,2013-12-19,23350.654,45.0
353,2013-12-20,27216.75898,45.0
354,2013-12-21,33501.79198,45.0
355,2013-12-22,37569.8871,45.0
356,2013-12-23,45573.541998,45.0
357,2013-12-24,26398.753028,45.0
358,2013-12-25,26398.753028,45.0
359,2013-12-26,22728.519,45.0
360,2013-12-27,24855.970905000002,45.0
361,2013-12-28,33582.439,45.0
362,2013-12-29,28178.755996,45.0
363,2013-12-30,36675.489,45.0
364,2013-12-31,21595.975996,45.0
365,2014-01-01,0.0,45.0
366,2014-01-02,46013.171,45.0
367,2014-01-03,38870.8497,45.0
368,2014-01-04,58590.415,45.0
369,2014-01-05,59401.105,45.0
370,2014-01-06,32255.050000000003,45.0
371,2014-01-07,26690.564,45.0
372,2014-01-08,34366.843015,45.0
373,2014-01-09,22494.415,45.0
374,2014-01-10,40123.345499999996,45.0
375,2014-01-11,46215.6519,45.0
376,2014-01-12,52205.2821,45.0
377,2014-01-13,27709.069,45.0
378,2014-01-14,24420.24703,45.0
379,2014-01-15,28827.2658,45.0
380,2014-01-16,24883.092,45.0
381,2014-01-17,29720.421710000002,45.0
382,2014-01-18,46198.1939,45.0
383,2014-01-19,55019.895000000004,45.0
384,2014-01-20,26778.78003,45.0
385,2014-01-21,24258.187,45.0
386,2014-01-22,27257.8191,45.0
387,2014-01-23,20906.16,45.0
388,2014-01-24,30336.5467,45.0
389,2014-01-25,40414.411,45.0
390,2014-01-26,50838.868,45.0
391,2014-01-27,27624.796000000002,45.0
392,2014-01-28,22887.708020000002,45.0
393,2014-01-29,25667.22,45.0
394,2014-01-30,20520.98502,45.0
395,2014-01-31,30714.9381,45.0
396,2014-02-01,34829.899005,45.0
397,2014-02-02,33915.445980000004,45.0
398,2014-02-03,23380.26302,45.0
399,2014-02-04,18082.916998,45.0
400,2014-02-05,20465.033,45.0
401,2014-02-06,16037.748,45.0
402,2014-02-07,20057.8837,45.0
403,2014-02-08,26713.854,45.0
404,2014-02-09,30171.583,45.0
405,2014-02-10,20940.948,45.0
406,2014-02-11,15586.47997,45.0
407,2014-02-12,19134.061,45.0
408,2014-02-13,15121.776,45.0
409,2014-02-14,19509.2132,45.0
410,2014-02-15,28828.9409,45.0
411,2014-02-16,37258.923,45.0
412,2014-02-17,21323.771,45.0
413,2014-02-18,17469.16499,45.0
414,2014-02-19,17634.876002,45.0
415,2014-02-20,13680.378990000001,45.0
416,2014-02-21,20137.30567,45.0
417,2014-02-22,29637.545,45.0
418,2014-02-23,25709.713,45.0
419,2014-02-24,18919.479,45.0
420,2014-02-25,15469.15,45.0
421,2014-02-26,16868.347,45.0
422,2014-02-27,14433.24698,45.0
423,2014-02-28,21223.8633,45.0
424,2014-03-01,45876.82192,45.0
425,2014-03-02,40305.007,45.0
426,2014-03-03,42654.6637,45.0
427,2014-03-04,51657.269,45.0
428,2014-03-05,39698.826,45.0
429,2014-03-06,26370.17003,45.0
430,2014-03-07,32099.615299999998,45.0
431,2014-03-08,40254.8771,45.0
432,2014-03-09,58510.591,45.0
433,2014-03-10,28845.281032,45.0
434,2014-03-11,26849.334,45.0
435,2014-03-12,28808.354505,45.0
436,2014-03-13,21602.98104,45.0
437,2014-03-14,28070.7192,45.0
438,2014-03-15,39064.075,45.0
439,2014-03-16,61466.963,45.0
440,2014-03-17,32308.191,45.0
441,2014-03-18,24664.631,45.0
442,2014-03-19,29824.370002,45.0
443,2014-03-20,22859.049,45.0
444,2014-03-21,30408.665800000002,45.0
445,2014-03-22,43202.902,45.0
446,2014-03-23,53937.131,45.0
447,2014-03-24,29348.534,45.0
448,2014-03-25,24080.768,45.0
449,2014-03-26,31173.818,45.0
450,2014-03-27,21607.504999999997,45.0
451,2014-03-28,29209.2292,45.0
452,2014-03-29,47058.346000000005,45.0
453,2014-03-30,55529.6201,45.0
454,2014-03-31,33143.113,45.0
455,2014-04-01,24334.191,45.0
456,2014-04-02,24632.932,45.0
457,2014-04-03,17510.136,45.0
458,2014-04-04,21214.147100000002,45.0
459,2014-04-05,34247.89098,45.0
460,2014-04-06,39430.1869,45.0
461,2014-04-07,20886.066997,45.0
462,2014-04-08,17013.837,45.0
463,2014-04-09,18420.331,45.0
464,2014-04-10,15157.198,45.0
465,2014-04-11,20086.346129999998,45.0
466,2014-04-12,28415.881,45.0
467,2014-04-13,33182.388999999996,45.0
468,2014-04-14,19730.014,45.0
469,2014-04-15,16189.325,45.0
470,2014-04-16,22219.823,45.0
471,2014-04-17,18200.726,45.0
472,2014-04-18,23237.36693,45.0
473,2014-04-19,29338.5351,45.0
474,2014-04-20,33643.953,45.0
475,2014-04-21,21239.913,45.0
476,2014-04-22,15561.757020000001,45.0
477,2014-04-23,19058.019,45.0
478,2014-04-24,14362.254,45.0
479,2014-04-25,20443.5189,45.0
480,2014-04-26,27884.046,45.0
481,2014-04-27,35622.301999999996,45.0
482,2014-04-28,18802.667,45.0
483,2014-04-29,14772.43,45.0
484,2014-04-30,17815.357,45.0
485,2014-05-01,30553.2919,45.0
486,2014-05-02,25339.0317,45.0
487,2014-05-03,33041.807,45.0
488,2014-05-04,38398.468,45.0
489,2014-05-05,21209.93,45.0
490,2014-05-06,18560.12302,45.0
491,2014-05-07,20492.936,45.0
492,2014-05-08,17115.94098,45.0
493,2014-05-09,21405.2036,45.0
494,2014-05-10,30485.18001,45.0
495,2014-05-11,24278.736,45.0
496,2014-05-12,20516.089,45.0
497,2014-05-13,17154.68999,45.0
498,2014-05-14,17635.474000000002,45.0
499,2014-05-15,14377.030999999999,45.0
500,2014-05-16,22524.903899999998,45.0
501,2014-05-17,30300.599000000002,45.0
502,2014-05-18,38647.083,45.0
503,2014-05-19,20783.33202,45.0
504,2014-05-20,16494.542,45.0
505,2014-05-21,18104.66,45.0
506,2014-05-22,14165.94497,45.0
507,2014-05-23,19479.95553,45.0
508,2014-05-24,29313.0809,45.0
509,2014-05-25,34241.733,45.0
510,2014-05-26,18794.354,45.0
511,2014-05-27,15290.405999999999,45.0
512,2014-05-28,17304.229,45.0
513,2014-05-29,13904.609,45.0
514,2014-05-30,21235.8402,45.0
515,2014-05-31,32844.877,45.0
516,2014-06-01,41543.75,45.0
517,2014-06-02,27681.53098,45.0
518,2014-06-03,22475.236,45.0
519,2014-06-04,22206.803,45.0
520,2014-06-05,16410.465,45.0
521,2014-06-06,22572.97101,45.0
522,2014-06-07,30279.655010000002,45.0
523,2014-06-08,37107.08002,45.0
524,2014-06-09,20334.041,45.0
525,2014-06-10,16888.269,45.0
526,2014-06-11,20450.441,45.0
527,2014-06-12,14888.27498,45.0
528,2014-06-13,24380.0079,45.0
529,2014-06-14,36406.9869,45.0
530,2014-06-15,22135.061999999998,45.0
531,2014-06-16,23576.885000000002,45.0
532,2014-06-17,18611.62198,45.0
533,2014-06-18,19918.938000000002,45.0
534,2014-06-19,16496.727,45.0
535,2014-06-20,21580.6161,45.0
536,2014-06-21,29307.5181,45.0
537,2014-06-22,36069.017,45.0
538,2014-06-23,21776.475,45.0
539,2014-06-24,15630.624,45.0
540,2014-06-25,17604.481,45.0
541,2014-06-26,15076.277998000001,45.0
542,2014-06-27,20501.425,45.0
543,2014-06-28,29288.112,45.0
544,2014-06-29,34533.005,45.0
545,2014-06-30,21674.6361,45.0
546,2014-07-01,35636.844,45.0
547,2014-07-02,42241.824,45.0
548,2014-07-03,28653.387995999998,45.0
549,2014-07-04,37528.4721,45.0
550,2014-07-05,45756.943,45.0
551,2014-07-06,53900.7885,45.0
552,2014-07-07,33407.823,45.0
553,2014-07-08,27111.421,45.0
554,2014-07-09,31632.737,45.0
555,2014-07-10,24414.719,45.0
556,2014-07-11,33246.993,45.0
557,2014-07-12,42483.051,45.0
558,2014-07-13,43229.159,45.0
559,2014-07-14,31565.72,45.0
560,2014-07-15,26163.748986,45.0
561,2014-07-16,37816.675,45.0
562,2014-07-17,25138.578,45.0
563,2014-07-18,34002.86,45.0
564,2014-07-19,41172.877,45.0
565,2014-07-20,47632.18692,45.0
566,2014-07-21,32742.534,45.0
567,2014-07-22,26014.686999999998,45.0
568,2014-07-23,32151.497,45.0
569,2014-07-24,26005.71997,45.0
570,2014-07-25,31780.563000000002,45.0
571,2014-07-26,39074.222,45.0
572,2014-07-27,44732.889989999996,45.0
573,2014-07-28,29074.717,45.0
574,2014-07-29,25653.637,45.0
575,2014-07-30,30010.106,45.0
576,2014-07-31,24788.309999999998,45.0
577,2014-08-01,36235.165,45.0
578,2014-08-02,34632.1259,45.0
579,2014-08-03,36532.29302,45.0
580,2014-08-04,23349.363995,45.0
581,2014-08-05,20380.045,45.0
582,2014-08-06,21282.786,45.0
583,2014-08-07,16242.628980000001,45.0
584,2014-08-08,22023.150999999998,45.0
585,2014-08-09,25907.921000000002,45.0
586,2014-08-10,28303.89499,45.0
587,2014-08-11,20159.218,45.0
588,2014-08-12,16142.029999999999,45.0
589,2014-08-13,19249.61301,45.0
590,2014-08-14,15735.974999999999,45.0
591,2014-08-15,21849.516004,45.0
592,2014-08-16,29811.992004,45.0
593,2014-08-17,30950.235999999997,45.0
594,2014-08-18,22172.974000000002,45.0
595,2014-08-19,18163.631,45.0
596,2014-08-20,19838.691966,45.0
597,2014-08-21,16058.385999999999,45.0
598,2014-08-22,21122.614,45.0
599,2014-08-23,24988.288099999998,45.0
600,2014-08-24,29079.745020000002,45.0
601,2014-08-25,20416.673000000003,45.0
602,2014-08-26,16411.864,45.0
603,2014-08-27,18159.96,45.0
604,2014-08-28,15331.866,45.0
605,2014-08-29,22981.549,45.0
606,2014-08-30,32278.388899999998,45.0
607,2014-08-31,36955.434,45.0
608,2014-09-01,45151.435020000004,45.0
609,2014-09-02,34711.1241,45.0
610,2014-09-03,38485.973996,45.0
611,2014-09-04,25540.493000000002,45.0
612,2014-09-05,35202.32,45.0
613,2014-09-06,49681.907,45.0
614,2014-09-07,59761.675,45.0
615,2014-09-08,33014.06,45.0
616,2014-09-09,26794.044,45.0
617,2014-09-10,32003.771,45.0
618,2014-09-11,21872.959000000003,45.0
619,2014-09-12,28968.595,45.0
620,2014-09-13,43387.520000000004,45.0
621,2014-09-14,53218.301980000004,45.0
622,2014-09-15,30827.211,45.0
623,2014-09-16,29639.998,45.0
624,2014-09-17,32488.263,45.0
625,2014-09-18,21302.91301,45.0
626,2014-09-19,29299.023,45.0
627,2014-09-20,45664.189,45.0
628,2014-09-21,51821.609,45.0
629,2014-09-22,30900.287,45.0
630,2014-09-23,24935.463,45.0
631,2014-09-24,30440.988,45.0
632,2014-09-25,20462.56101,45.0
633,2014-09-26,28489.859,45.0
634,2014-09-27,45237.554000000004,45.0
635,2014-09-28,54695.848,45.0
636,2014-09-29,28553.452,45.0
637,2014-09-30,28545.530010000002,45.0
638,2014-10-01,43445.127,45.0
639,2014-10-02,30825.58502,45.0
640,2014-10-03,37995.484,45.0
641,2014-10-04,53362.44698,45.0
642,2014-10-05,61877.536,45.0
643,2014-10-06,32235.271999999997,45.0
644,2014-10-07,26515.32503,45.0
645,2014-10-08,31405.102,45.0
646,2014-10-09,22883.586,45.0
647,2014-10-10,43053.643000000004,45.0
648,2014-10-11,44714.822,45.0
649,2014-10-12,51664.3499,45.0
650,2014-10-13,27754.4269,45.0
651,2014-10-14,23810.634,45.0
652,2014-10-15,31075.761,45.0
653,2014-10-16,25400.222999999998,45.0
654,2014-10-17,31418.188000000002,45.0
655,2014-10-18,45309.195999999996,45.0
656,2014-10-19,57286.198000000004,45.0
657,2014-10-20,31686.143,45.0
658,2014-10-21,24472.682,45.0
659,2014-10-22,30027.500999999997,45.0
660,2014-10-23,22834.398999999998,45.0
661,2014-10-24,28641.618000000002,45.0
662,2014-10-25,43532.607,45.0
663,2014-10-26,53270.212009999996,45.0
664,2014-10-27,28361.45403,45.0
665,2014-10-28,22250.105,45.0
666,2014-10-29,30147.855,45.0
667,2014-10-30,21263.18,45.0
668,2014-10-31,29039.908,45.0
669,2014-11-01,46574.738,45.0
670,2014-11-02,43794.13002,45.0
671,2014-11-03,62997.995899999994,45.0
672,2014-11-04,34917.195,45.0
673,2014-11-05,39540.625,45.0
674,2014-11-06,26489.676030000002,45.0
675,2014-11-07,32964.080006000004,45.0
676,2014-11-08,45354.259,45.0
677,2014-11-09,56816.672999999995,45.0
678,2014-11-10,31371.62302,45.0
679,2014-11-11,24961.385009999998,45.0
680,2014-11-12,30584.966,45.0
681,2014-11-13,21690.313000000002,45.0
682,2014-11-14,29613.725,45.0
683,2014-11-15,44786.901,45.0
684,2014-11-16,59053.536,45.0
685,2014-11-17,33062.20102,45.0
686,2014-11-18,25881.1289,45.0
687,2014-11-19,28681.251,45.0
688,2014-11-20,23932.297,45.0
689,2014-11-21,30706.054,45.0
690,2014-11-22,42572.79198,45.0
691,2014-11-23,54813.569,45.0
692,2014-11-24,30881.492019999998,45.0
693,2014-11-25,23868.761004,45.0
694,2014-11-26,32607.211000000003,45.0
695,2014-11-27,21896.743029999998,45.0
696,2014-11-28,32958.141,45.0
697,2014-11-29,47713.070999999996,45.0
698,2014-11-30,62598.06698,45.0
699,2014-12-01,46343.872,45.0
700,2014-12-02,38588.603,45.0
701,2014-12-03,36772.284,45.0
702,2014-12-04,24695.751,45.0
703,2014-12-05,33794.141,45.0
704,2014-12-06,43475.8141,45.0
705,2014-12-07,64576.30203,45.0
706,2014-12-08,39726.640960000004,45.0
707,2014-12-09,32260.53,45.0
708,2014-12-10,38337.824,45.0
709,2014-12-11,26649.042,45.0
710,2014-12-12,33814.11,45.0
711,2014-12-13,46449.907999999996,45.0
712,2014-12-14,57574.536,45.0
713,2014-12-15,41206.263,45.0
714,2014-12-16,41686.881,45.0
715,2014-12-17,40507.087100000004,45.0
716,2014-12-18,50431.44,45.0
717,2014-12-19,39656.5033,45.0
718,2014-12-20,54468.601,45.0
719,2014-12-21,62709.286,45.0
720,2014-12-22,55643.409,45.0
721,2014-12-23,50234.4939,45.0
722,2014-12-24,41050.895022,45.0
723,2014-12-25,41050.895022,45.0
724,2014-12-26,43295.0141,45.0
725,2014-12-27,39330.544003999996,45.0
726,2014-12-28,42466.747,45.0
727,2014-12-29,40746.807,45.0
728,2014-12-30,46894.464,45.0
729,2014-12-31,33167.010804,45.0
730,2015-01-01,0.0,45.0
731,2015-01-02,39852.54199,45.0
732,2015-01-03,38582.76,45.0
733,2015-01-04,44323.608,45.0
734,2015-01-05,30890.47498,45.0
735,2015-01-06,22951.092,45.0
736,2015-01-07,23633.73,45.0
737,2015-01-08,18645.908,45.0
738,2015-01-09,23048.235,45.0
739,2015-01-10,30260.026,45.0
